Post_ID,Size,Depth,Max_Breadth,Mean_Breadth,Unique_Users,Duration_Minutes,Mean_Interval
1q0jmcf,84,8,61,9.333333333333334,61,6914.383333333333,82.3140873015873
1q0r3qc,54,7,22,6.75,25,6641.85,122.99722222222223
1q10x3z,38,5,14,6.333333333333333,23,3504.7833333333333,92.2311403508772
1q3byva,39,8,17,4.333333333333333,25,9475.3,242.95641025641024
1q3cs1e,192,8,125,21.333333333333332,154,173369.36666666667,902.9654513888889
1q3zr3o,192,10,98,17.454545454545453,128,6132.75,31.94140625
1q41de1,62,19,25,3.1,31,8469.95,136.61209677419356
1q4rw41,70,6,46,10.0,51,6955.416666666667,99.36309523809524
1q52hwk,82,7,36,10.25,50,8197.033333333333,99.96382113821137
1q5j74f,229,19,109,11.45,178,6276.216666666666,27.4070596797671
1q68f43,186,10,86,16.90909090909091,119,9017.583333333334,48.481630824372765
1q6ol5h,70,5,42,11.666666666666666,58,6772.25,96.74642857142857
1q6qxv7,194,13,88,13.857142857142858,128,21294.883333333335,109.76743986254296
1q6vup7,193,5,124,32.166666666666664,154,115016.65,595.9411917098445
1q6xutc,196,11,102,16.333333333333332,141,7711.816666666667,39.34600340136054
1q7abi5,81,19,23,4.05,26,16702.133333333335,206.19917695473254
1q7q9z7,54,12,19,4.153846153846154,27,11277.55,208.8435185185185
1q7r75l,26,6,14,3.7142857142857144,19,5759.683333333333,221.52628205128207
1q8jr7x,59,7,25,7.375,30,3398.3333333333335,57.59887005649718
1q8mm3o,196,6,119,28.0,156,6745.916666666667,34.41794217687075
1q9ej2a,192,5,144,32.0,160,94806.51666666666,493.7839409722222
1q9led7,197,7,131,24.625,162,5809.383333333333,29.489255499153977
1qac8q5,36,5,24,6.0,25,10121.4,281.15
1qb9ndi,179,16,48,10.529411764705882,76,6636.4,37.07486033519553
1qbfium,196,7,140,24.5,157,108453.63333333333,553.3348639455783
1qbuovx,42,10,18,3.8181818181818183,30,6286.9,149.68809523809523
1qccgln,69,10,40,6.2727272727272725,51,6932.283333333334,100.46787439613527
1qcmc21,152,10,73,13.818181818181818,94,9166.266666666666,60.30438596491228
1qczkn3,30,5,17,5.0,22,1645.6833333333334,54.85611111111111
1qdbwy7,36,4,24,7.2,32,154748.15,4298.559722222222
1qdot36,196,6,131,28.0,145,1034.8166666666666,5.279676870748299
1qdzwdz,220,19,56,11.0,95,11794.25,53.61022727272727
1qeekv1,196,6,125,28.0,154,39589.78333333333,201.98869047619047
1qfhguh,127,16,33,7.470588235294118,41,51584.36666666667,406.1761154855643
1qfkfx7,35,6,23,5.0,30,13714.416666666666,391.8404761904762
1qh7kx9,199,4,94,39.8,149,29531.116666666665,148.39757118927972
1qi1lj3,100,8,36,11.11111111111111,64,28719.266666666666,287.19266666666664
1qigcyy,35,4,18,7.0,27,5551.266666666666,158.60761904761904
1qjq6do,10,1,9,5.0,10,1098.9833333333333,109.89833333333334
1qjsjmn,131,10,49,11.909090909090908,67,4723.633333333333,36.058269720101784
1qjsq5t,194,7,148,24.25,173,5423.283333333334,27.95506872852234
1qjxsas,90,7,44,11.25,64,7027.383333333333,78.08203703703704
1qke9te,194,6,134,27.714285714285715,172,4114.733333333334,21.209965635738833
1qlunew,62,12,28,4.769230769230769,38,26126.016666666666,421.38736559139784
1qlzstf,45,5,25,7.5,32,11367.833333333334,252.61851851851853
1qmi5qc,70,13,36,5.0,42,6529.716666666666,93.28166666666667
1qmky3k,92,4,73,18.4,85,54724.98333333333,594.8367753623188
1qnss4r,197,8,126,21.88888888888889,157,5908.216666666666,29.990947546531302
1qoxu6o,202,13,99,14.428571428571429,136,6316.95,31.272029702970297
1qpb3rh,123,5,87,20.5,103,6195.016666666666,50.3659891598916
1qpj91l,126,10,47,11.454545454545455,69,8819.733333333334,69.9978835978836
1qpv71e,201,8,75,22.333333333333332,143,16017.633333333333,79.68971807628525
1qq14vz,109,10,43,9.909090909090908,66,85026.28333333334,780.0576452599389
1qqm8qs,110,5,45,18.333333333333332,53,7775.483333333334,70.68621212121212
1qsw2c8,196,9,97,19.6,134,6319.883333333333,32.24430272108844
1qumpmy,137,15,65,8.5625,82,49343.2,360.1693430656934
1qv1n9x,13,2,9,4.333333333333333,12,1796.8666666666666,138.22051282051282
1qvzo41,162,7,76,20.25,134,127609.06666666667,787.7102880658437
1qw0vhz,59,19,19,2.95,30,4311.033333333334,73.06836158192091
1qwecm1,68,8,26,7.555555555555555,38,2417.6666666666665,35.55392156862745
1qwgh9d,150,19,25,7.5,50,4734.3,31.562
1qx9b3r,193,10,136,17.545454545454547,161,123101.61666666667,637.8322107081175
1qycyy9,199,13,99,14.214285714285714,125,124683.36666666667,626.549581239531
1qyjo7n,182,13,75,13.0,109,5659.6,31.0967032967033
1qz6woh,143,9,50,14.3,90,46170.683333333334,322.8719114219114
1qzc6kk,168,10,35,15.272727272727273,65,8031.75,47.808035714285715
1qzp244,196,6,140,28.0,169,7148.25,36.47066326530612
1r01owp,42,12,23,3.230769230769231,29,1559.55,37.13214285714285
1r0lon1,133,9,67,13.3,85,9821.133333333333,73.84310776942355
1r0y9t0,77,6,47,11.0,65,102263.53333333334,1328.0978354978356
1r1y9hq,43,5,15,7.166666666666667,29,3320.4166666666665,77.21899224806201
1r2ckhk,204,11,39,17.0,83,6881.85,33.73455882352941
1r2rk70,194,7,115,24.25,143,18982.466666666667,97.84776632302406
1r34r0j,198,19,70,9.9,90,7177.883333333333,36.25193602693603
1r3o930,204,14,120,13.6,157,5509.833333333333,27.008986928104573
1r3pqsu,185,6,115,26.428571428571427,140,7190.016666666666,38.86495495495495
1r41fp6,65,7,20,8.125,42,5349.816666666667,82.3048717948718
1r4jxk2,194,9,147,19.4,163,6020.566666666667,31.033848797250858
1r59jus,207,19,58,10.35,108,6076.883333333333,29.356924315619967
1r5zkxg,148,9,98,14.8,111,6406.233333333334,43.285360360360364
1r6mo41,196,6,146,28.0,171,5464.75,27.881377551020407
1r8kiqa,34,5,21,5.666666666666667,23,5225.3,153.68529411764706
1r99je9,37,3,22,9.25,30,8444.15,228.22027027027025
1r9ugqd,25,4,20,5.0,21,2344.766666666667,93.79066666666668
1r9x3if,187,7,115,23.375,144,4380.833333333333,23.426916221033867
1rasg3p,49,9,24,4.9,31,6347.283333333334,129.53639455782314
1rb2pbn,190,5,140,31.666666666666668,172,5638.416666666667,29.67587719298246
1rb5q3l,66,5,38,11.0,49,4058.95,61.499242424242425
1rc0ewo,141,17,39,7.833333333333333,55,9802.533333333333,69.52151300236406
1rdjqtp,191,8,70,21.22222222222222,133,6319.45,33.086125654450264
1rebans,41,5,30,6.833333333333333,37,6537.45,159.45
1rekxlt,194,7,121,24.25,134,4951.583333333333,25.523625429553263
1rfstxr,192,6,145,27.428571428571427,165,4519.033333333334,23.536631944444448
1rgjsyf,71,12,18,5.461538461538462,32,3833.8166666666666,53.99741784037558
1rhjfq4,60,7,38,7.5,45,32621.433333333334,543.6905555555555
1ri7dmd,71,5,31,11.833333333333334,42,6771.95,95.37957746478872
1ritosl,123,9,85,12.3,93,11986.483333333334,97.4510840108401
1rj6sx0,48,5,20,8.0,29,5688.15,118.503125
1rkufbu,48,5,25,8.0,37,14512.483333333334,302.3434027777778
1rl98u1,115,7,58,14.375,71,7639.566666666667,66.43101449275362
1rm0cuv,37,3,26,9.25,36,4151.6,112.20540540540541
1rnb3rv,34,5,18,5.666666666666667,25,35723.816666666666,1050.7004901960784
1rndpd6,194,6,146,27.714285714285715,164,11544.583333333334,59.50816151202749
1rnmgh7,195,7,172,24.375,177,3122.766666666667,16.014188034188034
1roagp0,193,7,105,24.125,152,36094.01666666667,187.01563039723663
1rp0rc1,47,8,17,5.222222222222222,26,10459.033333333333,222.53262411347518
1rpyh7i,198,7,128,24.75,167,5940.3,30.001515151515154
1rqwbun,70,8,40,7.777777777777778,46,9053.783333333333,129.3397619047619
1rrqu2d,192,8,64,21.333333333333332,120,8778.983333333334,45.72387152777778
1rrw0lm,74,14,31,4.933333333333334,46,34612.76666666667,467.7400900900901
1rso3hi,118,14,33,7.866666666666666,50,5873.95,49.77923728813559
1rtjdkk,70,9,19,7.0,40,49066.61666666667,700.9516666666667
1ruyrg2,193,8,152,21.444444444444443,172,2681.133333333333,13.89188255613126
1rwkxi5,191,10,131,17.363636363636363,146,8107.083333333333,42.44546247818499
1ry5m0n,193,5,150,32.166666666666664,171,3864.9,20.02538860103627
1ryhzle,42,3,36,10.5,38,4154.383333333333,98.91388888888889
1rz744z,74,12,12,5.6923076923076925,36,6179.916666666667,83.51238738738739
1s0fkdy,36,4,25,7.2,29,33758.816666666666,937.7449074074074
1s0u961,43,8,18,4.777777777777778,21,5475.616666666667,127.33992248062016
1s11d8v,151,12,72,11.615384615384615,86,38754.933333333334,256.6551876379691
1s3cakr,65,8,25,7.222222222222222,35,17764.316666666666,273.29717948717945
1s4q3xm,36,4,17,7.2,22,3583.116666666667,99.53101851851852
1s5eb7o,206,16,70,12.117647058823529,96,6850.416666666667,33.2544498381877
1s61m0d,192,10,106,17.454545454545453,144,27362.95,142.51536458333334
1s768f3,191,5,146,31.833333333333332,165,30261.75,158.43848167539267
1s838lw,28,4,18,5.6,22,5647.2,201.68571428571428
1s9hg3z,13,3,10,3.25,12,578.4333333333333,44.49487179487179
1s9le47,192,5,162,32.0,175,6075.3,31.642187500000002
1saoa86,56,4,30,11.2,43,6984.766666666666,124.72797619047618
1sbkaw2,200,5,160,33.333333333333336,169,7762.0,38.81
1sedill,190,7,157,23.75,170,4820.033333333334,25.36859649122807
1sf5xa4,34,7,10,4.25,18,24119.133333333335,709.386274509804
1sglzii,33,5,18,5.5,26,3091.233333333333,93.67373737373737
1sjf55f,101,10,49,9.181818181818182,84,6263.55,62.01534653465347
1slotqo,95,8,49,10.555555555555555,57,23045.4,242.58315789473687
1soe0wy,195,6,143,27.857142857142858,160,4226.833333333333,21.676068376068375
1ss1fvn,82,5,48,13.666666666666666,63,9662.8,117.83902439024389
1sso4yq,101,9,37,10.1,59,5756.983333333334,56.99983498349835
1styb9q,83,5,54,13.833333333333334,68,9736.366666666667,117.30562248995984
1sum7xp,122,6,70,17.428571428571427,76,11790.083333333334,96.64002732240438
1suz82l,92,19,40,4.6,57,11240.35,122.17771739130436
1svdk16,22,5,14,3.6666666666666665,20,8009.616666666667,364.07348484848484
1svj4iw,240,19,97,12.0,152,8811.633333333333,36.71513888888889
1sw92zg,64,11,36,5.333333333333333,46,5534.183333333333,86.47161458333333
1sxfp35,200,16,134,11.764705882352942,152,8842.55,44.21275
1syv5gh,72,7,31,9.0,42,8958.133333333333,124.41851851851851
1t14es9,86,10,28,7.818181818181818,32,10352.216666666667,120.37461240310078
1t1ufrn,192,4,153,38.4,176,7498.35,39.053906250000004
1t20cxs,199,8,71,22.11111111111111,151,9731.55,48.90226130653266
1t2k59l,178,6,118,25.428571428571427,154,8663.566666666668,48.67172284644195
1t7omt9,53,8,21,5.888888888888889,32,3619.9333333333334,68.30062893081761
1nx07o6,67,17,26,3.7222222222222223,35,8823.666666666666,131.69651741293532
1opwrdf,194,2,191,64.66666666666667,176,5871.0,30.262886597938145
1p1fdhp,189,19,26,9.45,49,15993.7,84.62275132275133
1p2ifro,169,16,43,9.941176470588236,76,17210.383333333335,101.83658777120317
1p82fir,221,19,30,11.05,68,6001.233333333334,27.154901960784315
1p8uozq,40,5,18,6.666666666666667,26,8991.133333333333,224.77833333333334
1p9reko,99,11,23,8.25,47,6474.583333333333,65.39983164983164
1pbcscb,87,17,17,4.833333333333333,24,4870.433333333333,55.981992337164755
1pbgh8v,199,9,42,19.9,81,6266.483333333334,31.489865996649918
1pbr8ux,205,17,45,11.38888888888889,81,16904.083333333332,82.45894308943089
1pd276z,110,9,46,11.0,68,66617.51666666666,605.6137878787879
1pdey7q,125,18,22,6.578947368421052,43,7394.066666666667,59.15253333333333
1pd83ie,41,9,10,4.1,21,6182.866666666667,150.80162601626017
1pdxakh,111,9,44,11.1,56,7898.183333333333,71.15480480480481
1pdz157,191,8,55,21.22222222222222,99,9025.433333333332,47.25357766143106
1pe9zau,174,19,42,8.7,78,7077.55,40.67557471264368
1pei6fd,173,17,37,9.61111111111111,74,157375.23333333334,909.683429672447
1peumg8,42,6,20,6.0,27,5683.933333333333,135.33174603174604
1peun92,135,11,42,11.25,61,10714.716666666667,79.36827160493827
1pewkn2,207,17,69,11.5,72,88394.08333333333,427.0245571658615
1pfpwbr,48,6,22,6.857142857142857,32,4763.5,99.23958333333333
1pf15da,20,3,14,5.0,19,3522.15,176.10750000000002
1pfqo26,196,8,78,21.77777777777778,124,5786.333333333333,29.522108843537413
1pg66vf,65,5,36,10.833333333333334,48,6964.4,107.14461538461538
1pggvke,36,4,17,7.2,26,6391.316666666667,177.53657407407408
1phjh4o,205,14,75,13.666666666666666,116,30521.066666666666,148.88325203252032
1phuc0o,21,4,10,4.2,18,5295.566666666667,252.16984126984127
1pi64df,190,17,45,10.555555555555555,76,19089.916666666668,100.4732456140351
1pi66s1,55,9,18,5.5,27,3141.116666666667,57.11121212121213
1picm5d,103,11,42,8.583333333333334,67,55048.916666666664,534.455501618123
1pinpoy,144,10,38,13.090909090909092,68,16765.183333333334,116.42488425925927
1pis7pc,33,8,11,3.6666666666666665,22,4649.566666666667,140.8959595959596
1piwspi,201,15,73,12.5625,112,39483.1,196.43333333333334
1pjj86i,169,19,35,8.45,67,6967.466666666666,41.22761341222879
1pk30ev,195,10,69,17.727272727272727,105,36866.63333333333,189.0596581196581
1pkb3qy,219,19,36,10.95,62,6827.216666666666,31.17450532724505
1pkri3x,51,9,18,5.1,31,4411.8,86.50588235294119
1pku0r7,62,5,26,10.333333333333334,44,200459.71666666667,3233.22123655914
1pkyd1u,137,10,31,12.454545454545455,60,3972.4666666666667,28.996107055961073
1pl7fi1,33,8,12,3.6666666666666665,26,10106.25,306.25
1plzao7,48,14,11,3.2,20,13837.85,288.2885416666667
1pmeft9,43,14,10,2.8666666666666667,18,4205.583333333333,97.80426356589146
1pmgolx,92,12,22,7.076923076923077,48,4462.133333333333,48.50144927536232
1pmhlc0,48,11,11,4.0,19,2709.9666666666667,56.45763888888889
1pmzt7r,205,19,44,10.25,93,7875.983333333334,38.419430894308945
1pn8gjz,152,15,37,9.5,55,22701.866666666665,149.35438596491227
1pndsrd,40,4,14,8.0,34,5402.1,135.0525
1po5mao,179,13,55,12.785714285714286,79,11155.55,62.321508379888265
1po6u1c,84,12,17,6.461538461538462,39,7094.2,84.45476190476191
1pof22a,98,11,19,8.166666666666666,33,29384.65,299.8433673469388
1pp00vr,201,14,62,13.4,98,11341.666666666666,56.42620232172471
1pp2pzj,198,9,106,19.8,139,28174.233333333334,142.29410774410775
1pp7rye,173,11,33,14.416666666666666,78,14436.883333333333,83.45019267822735
1ppoe0i,131,19,29,6.55,60,4648.566666666667,35.485241730279895
1ppoow4,11,2,7,3.6666666666666665,10,4636.083333333333,421.4621212121212
1ppq0fw,69,18,21,3.6315789473684212,35,10889.816666666668,157.82342995169083
1pq1ur5,85,13,27,6.071428571428571,42,6735.45,79.24058823529411
1pqjqhb,188,10,67,17.09090909090909,98,7475.866666666667,39.765248226950355
1pqq2jn,139,17,29,7.722222222222222,62,5582.05,40.15863309352518
1pqyzci,25,3,12,6.25,20,25042.466666666667,1001.6986666666667
1prejxw,99,8,60,11.0,76,6376.783333333334,64.41195286195287
1prepo3,23,4,14,4.6,18,4630.866666666667,201.34202898550726
1prj4rc,45,7,13,5.625,29,11386.416666666666,253.03148148148148
1prpf3h,48,6,16,6.857142857142857,32,5155.016666666666,107.39618055555555
1ps8619,35,5,23,5.833333333333333,27,6648.516666666666,189.95761904761903
1pscgg6,146,17,68,8.11111111111111,98,6976.266666666666,47.782648401826485
1psl3ly,211,19,36,10.55,78,12375.666666666666,58.65244865718799
1ptqmds,84,17,22,4.666666666666667,39,5012.6,59.67380952380953
1pu4s2a,196,13,38,14.0,92,17290.333333333332,88.21598639455782
1pv6uql,98,13,21,7.0,55,20640.766666666666,210.6200680272109
1puu1id,22,5,11,3.6666666666666665,16,11548.666666666666,524.9393939393939
1pvdysi,77,14,16,5.133333333333334,35,28854.7,374.73636363636365
1pvosa2,185,18,64,9.736842105263158,105,7184.666666666667,38.836036036036035
1px21o6,145,18,27,7.631578947368421,58,5949.1,41.028275862068966
1pwiiv3,16,3,10,4.0,15,5461.116666666667,341.3197916666667
1pymiu2,194,6,165,27.714285714285715,159,37033.833333333336,190.89604810996565
1pyplqj,47,8,30,5.222222222222222,36,6288.166666666667,133.79078014184398
1pysdqz,85,15,15,5.3125,33,5456.55,64.19470588235295
1pyyz1n,111,10,33,10.090909090909092,62,6825.35,61.48963963963964
1pzk32h,77,11,18,6.416666666666667,33,2298.5833333333335,29.851731601731604
1pzlxvi,40,9,8,4.0,24,11690.433333333332,292.2608333333333
1q0bt6q,126,9,42,12.6,76,3974.5833333333335,31.54431216931217
1q0g9a2,37,6,11,5.285714285714286,23,2286.8,61.80540540540541
1q0gz4r,105,6,39,15.0,58,6092.633333333333,58.025079365079364
1q1mkkq,61,4,28,12.2,43,4173.433333333333,68.41693989071038
1q178ri,8,3,4,2.0,7,1274.0833333333333,159.26041666666666
1q20yrj,66,11,33,5.5,36,29116.833333333332,441.1641414141414
1q258di,196,13,71,14.0,89,11520.283333333333,58.776955782312925
1q2nu52,210,18,44,11.052631578947368,79,4799.5,22.854761904761904
1q2twaf,126,16,24,7.411764705882353,53,3632.1833333333334,28.826851851851853
1q359i4,75,5,38,12.5,45,3545.0,47.266666666666666
1q3k7ay,169,12,42,13.0,76,6722.416666666667,39.777613412228796
1q3qvwv,140,7,60,17.5,89,6869.866666666667,49.07047619047619
1q4nksq,82,19,16,4.1,30,5392.816666666667,65.7660569105691
1q56po8,195,8,62,21.666666666666668,81,7057.25,36.19102564102564
1q5gpdh,198,4,161,39.6,157,6176.3,31.193434343434344
1q5lnek,115,16,36,6.764705882352941,58,15286.583333333334,132.92681159420292
1q5oo02,193,9,71,19.3,125,7007.016666666666,36.30578583765112
1q6gj78,36,4,26,7.2,29,8048.633333333333,223.57314814814814
1q7a3lg,91,8,40,10.11111111111111,47,5750.216666666666,63.189194139194136
1q87r0x,114,9,39,11.4,69,59933.75,525.734649122807
1q8aao9,77,11,25,6.416666666666667,45,6770.866666666667,87.93333333333334
1q8kmkw,63,11,15,5.25,26,3816.7166666666667,60.582804232804236
1q956jv,83,10,21,7.545454545454546,46,10500.383333333333,126.51064257028112
1qa383z,165,5,117,27.5,136,102659.7,622.18
1qa8sts,26,5,14,4.333333333333333,20,10397.766666666666,399.91410256410256
1qarrn8,137,15,36,8.5625,65,6555.133333333333,47.84768856447688
1qaulhr,81,8,21,9.0,45,20785.766666666666,256.61440329218107
1qb7akp,53,9,19,5.3,33,1984.4666666666667,37.442767295597484
1qc0q0t,136,16,28,8.0,56,2839.3,20.877205882352943
1qc28jh,127,9,34,12.7,58,2123.55,16.720866141732284
1qchk95,195,7,67,24.375,118,8070.15,41.385384615384616
1qczcw3,129,13,35,9.214285714285714,56,16531.5,128.15116279069767
1qd077l,36,6,17,5.142857142857143,24,1583.0666666666666,43.974074074074075
1qd0v73,77,7,29,9.625,48,2775.9166666666665,36.0508658008658
1qd3kwz,74,10,16,6.7272727272727275,34,2573.766666666667,34.78063063063063
1qdi44b,76,10,17,6.909090909090909,28,10596.216666666667,139.42390350877193
1qdkgog,77,9,26,7.7,44,11658.0,151.4025974025974
1qdrszj,63,7,21,7.875,44,36095.95,572.9515873015872
1qejilg,65,6,36,9.285714285714286,48,4368.516666666666,67.20794871794871
1qeu1yy,195,8,78,21.666666666666668,116,20133.916666666668,103.2508547008547
1qexhci,125,12,31,9.615384615384615,48,6517.566666666667,52.14053333333333
1qf0je8,54,10,11,4.909090909090909,28,4153.633333333333,76.91913580246913
1qfdftf,39,6,16,5.571428571428571,29,2874.4333333333334,73.7034188034188
1qfu10l,206,19,93,10.3,111,17163.566666666666,83.31828478964401
1qfuxzx,199,8,78,22.11111111111111,122,24032.433333333334,120.76599664991625
1qg8wrj,106,6,44,15.142857142857142,75,7199.033333333334,67.91540880503145
1qg932i,197,8,91,21.88888888888889,128,6336.5,32.16497461928934
1qgapei,158,11,33,13.166666666666666,79,6145.016666666666,38.892510548523205
1qgda4s,67,9,30,6.7,41,6948.983333333334,103.71616915422887
1qget4z,32,5,11,5.333333333333333,20,4840.966666666666,151.28020833333332
1qgkwna,202,11,63,16.833333333333332,90,36764.55,182.00272277227725
1qh1slz,77,11,22,6.416666666666667,39,4996.35,64.88766233766235
1qhloo0,195,9,52,19.5,99,25772.683333333334,132.16760683760685
1qi4c2b,68,6,38,9.714285714285714,50,6922.866666666667,101.80686274509804
1qia2u4,192,9,93,19.2,119,6842.9,35.64010416666667
1qixia3,118,7,34,14.75,62,6427.316666666667,54.46878531073446
1qj03jx,65,7,25,8.125,34,1860.6833333333334,28.625897435897436
1qj8fo0,45,7,18,5.625,28,6882.383333333333,152.94185185185185
1qjgugx,108,19,23,5.4,31,3093.116666666667,28.63996913580247
1qjgyss,112,14,30,7.466666666666667,40,5029.316666666667,44.9046130952381
1qjhan7,61,6,17,8.714285714285714,32,5638.45,92.43360655737705
1qjrzw9,138,9,48,13.8,74,6259.016666666666,45.355193236714975
1qjw9ei,40,9,16,4.0,28,2724.9166666666665,68.12291666666667
1qjwiz4,140,19,37,7.0,40,4319.766666666666,30.85547619047619
1qjy7jn,61,7,21,7.625,31,6968.916666666667,114.24453551912569
1qk2pgk,55,10,15,5.0,24,2490.1833333333334,45.276060606060604
1qk6g22,177,9,67,17.7,102,9673.633333333333,54.6532956685499
1qkofin,164,13,37,11.714285714285714,66,127278.15,776.0862804878049
1qkti21,112,12,39,8.615384615384615,55,117597.26666666666,1049.9755952380951
1qkzz41,196,3,136,49.0,145,49247.433333333334,251.2624149659864
1ql5dm8,195,7,90,24.375,135,82380.06666666667,422.4618803418803
1qldeiv,98,17,27,5.444444444444445,42,6049.85,61.733163265306125
1qlnnna,138,10,45,12.545454545454545,76,9673.35,70.09673913043478
1qm0tp3,94,8,41,10.444444444444445,62,24439.366666666665,259.9932624113475
1qmj2wu,199,12,63,15.307692307692308,104,6143.483333333334,30.871775544388612
1qmk9zu,105,8,49,11.666666666666666,68,5646.95,53.780476190476186
1qmoiy4,50,8,17,5.555555555555555,22,3233.05,64.661
1qmt0ax,105,9,46,10.5,73,6955.25,66.24047619047619
1qne1pv,114,8,38,12.666666666666666,63,5372.45,47.12675438596491
1qnk8kj,91,18,21,4.7894736842105265,32,10308.633333333333,113.28168498168498
1qnqanm,57,4,35,11.4,47,5489.05,96.29912280701755
1qnsxqc,187,13,58,13.357142857142858,81,7063.266666666666,37.77147950089127
1qnvwuw,58,12,21,4.461538461538462,27,3143.75,54.202586206896555
1qnwa1a,195,15,37,12.1875,58,16625.816666666666,85.26059829059828
1qoyopb,61,17,15,3.388888888888889,26,2424.733333333333,39.74972677595628
1qp7suq,89,9,27,8.9,46,3225.3166666666666,36.23951310861423
1qpbwe9,173,19,62,8.65,83,54651.25,315.9031791907515
1qq5of1,198,12,83,15.23076923076923,119,12998.5,65.6489898989899
1qq9xp5,124,14,36,8.266666666666667,72,8138.533333333334,65.63333333333334
1qqbq3u,103,14,28,6.866666666666666,55,4464.366666666667,43.34336569579288
1qqi7ku,66,8,33,7.333333333333333,49,4327.55,65.5689393939394
1qqnxie,165,12,49,12.692307692307692,87,6947.766666666666,42.107676767676764
1qrcjso,111,14,24,7.4,43,5785.916666666667,52.12537537537538
1qrfbl4,93,6,40,13.285714285714286,62,6151.883333333333,66.14928315412186
1qs9x0q,194,5,107,32.333333333333336,145,16978.733333333334,87.5192439862543
1qtmetl,200,12,56,15.384615384615385,94,6720.216666666666,33.60108333333333
1qtw7ju,29,3,15,7.25,25,4678.1,161.3137931034483
1qtzc0p,90,13,34,6.428571428571429,55,3974.4166666666665,44.160185185185185
1qtzi4v,86,9,25,8.6,43,5056.95,58.80174418604651
1qtzohg,54,6,24,7.714285714285714,33,5712.383333333333,105.78487654320988
1qu29mk,199,5,166,33.166666666666664,173,4652.383333333333,23.378810720268007
1qu2am8,203,13,82,14.5,140,116840.1,575.5669950738917
1quqcvs,123,9,33,12.3,66,6276.733333333334,51.03035230352304
1quu5sc,89,11,26,7.416666666666667,43,14603.25,164.0814606741573
1qv5x2b,44,4,24,8.8,24,1558.0666666666666,35.41060606060606
1qvmqgt,201,13,44,14.357142857142858,81,7458.866666666667,37.10878938640133
1qvxe8q,70,15,16,4.375,29,20840.25,297.71785714285716
1qwl92e,64,10,21,5.818181818181818,37,2845.866666666667,44.46666666666667
1qwtypi,195,10,48,17.727272727272727,91,11026.383333333333,56.54555555555555
1qx2hii,63,8,26,7.0,38,7305.95,115.96746031746031
1qxelxx,73,11,28,6.083333333333333,41,43731.666666666664,599.0639269406392
1qxf5w5,193,9,127,19.3,163,6264.816666666667,32.46018998272884
1qxjrl2,140,14,51,9.333333333333334,79,6336.35,45.25964285714286
1qxk1ue,198,15,55,12.375,110,6098.133333333333,30.7986531986532
1qxms8a,196,10,89,17.818181818181817,129,6423.5,32.77295918367347
1qxtpr2,199,7,112,24.875,149,7167.3,36.016582914572865
1qycquu,97,15,27,6.0625,46,5332.116666666667,54.97027491408935
1qyefx5,110,9,33,11.0,60,6062.666666666667,55.11515151515152
1qyfg9a,117,11,36,9.75,57,7104.1,60.718803418803425
1qyg9r5,107,12,29,8.23076923076923,52,6433.233333333334,60.12367601246106
1qz81t5,198,9,54,19.8,78,10363.85,52.34267676767677
1qz9c4r,214,18,40,11.263157894736842,92,4032.9166666666665,18.845404984423677
1r09jny,199,7,115,24.875,141,37858.01666666667,190.24128978224456
1r0xwhb,90,7,31,11.25,62,5016.566666666667,55.739629629629626
1r1jf2l,179,15,39,11.1875,64,7077.15,39.537150837988825
1r20z3g,147,11,41,12.25,74,6140.15,41.76972789115646
1r2eqrn,92,6,29,13.142857142857142,43,41009.11666666667,445.751268115942
1r2r1in,102,14,39,6.8,55,4586.65,44.96715686274509
1r2t1bq,74,8,27,8.222222222222221,37,2837.516666666667,38.344819819819826
1r2vm45,27,5,16,4.5,22,3204.8333333333335,118.69753086419753
1r2zy9r,196,12,53,15.076923076923077,113,7207.316666666667,36.77202380952381
1r31d7z,134,10,55,12.181818181818182,76,7712.1,57.55298507462687
1r3445r,60,11,18,5.0,33,20532.15,342.20250000000004
1r3mlol,75,13,16,5.357142857142857,31,721.4666666666667,9.619555555555555
1r3yll6,45,8,16,5.0,33,2953.6833333333334,65.63740740740741
1r4m1sf,198,19,77,9.9,121,10643.95,53.75732323232324
1r515ff,211,19,77,10.55,122,11590.55,54.93151658767772
1r5jcme,87,7,39,10.875,66,7007.35,80.54425287356322
1r5va7u,201,13,82,14.357142857142858,118,7179.9,35.720895522388055
1r6mhxn,193,14,39,12.866666666666667,87,21729.4,112.58756476683939
1r6nx2z,143,10,46,13.0,81,5207.533333333334,36.41631701631702
1r73rg6,194,9,77,19.4,122,7923.6,40.843298969072166
1r8f849,109,9,71,10.9,79,6922.183333333333,63.50626911314985
1r90jwx,87,5,46,14.5,58,9951.266666666666,114.3823754789272
1r94akb,193,9,44,19.3,94,8581.466666666667,44.46355785837651
1r9a73u,115,9,41,11.5,80,6686.25,58.141304347826086
1ra5cwt,58,7,26,7.25,38,5812.633333333333,100.21781609195402
1ra67b8,108,8,42,12.0,66,6772.216666666666,62.7057098765432
1radbfj,195,10,112,17.727272727272727,139,8135.883333333333,41.722478632478634
1rafvb8,66,5,34,11.0,52,6847.783333333334,103.75429292929293
1raqivf,195,9,83,19.5,125,11939.1,61.22615384615385
1raqnof,78,6,26,11.142857142857142,37,6558.933333333333,84.08888888888889
